ZebrafishGeneID	ZebrafishGeneID.1	ZFINID	ZebrafishSymbol	Species	HumanGeneID	HGNCID	HumanSymbol	DIOPTScore	WeightedScore	Rank	BestScore	BestScoreReverse	PredictionDerivedFrom
MFSD4B	100037368	ZDB-GENE-070410-26	mfsd4b	Human	91749	21053	MFSD4B	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mfsd6a	100034426	ZDB-GENE-050208-335	mfsd6a	Human	54842	24711	MFSD6	12	12.26	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mgat1a	393649	ZDB-GENE-040426-1515	mgat1a	Human	4245	7044	MGAT1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mgat3a	553676	ZDB-GENE-050522-249	mgat3a	Human	4248	7046	MGAT3	10	10.22	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mgrn1a	793939	ZDB-GENE-030131-6192	mgrn1a	Human	23295	20254	MGRN1	13	13.25	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mgst1.1	449784	ZDB-GENE-041010-30	mgst1.1	Human	4257	7061	MGST1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mical2a	569607	ZDB-GENE-110110-2	mical2a	Human	9645	24693	MICAL2	8	8.38	high	Yes	Yes	eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam, ZFIN
mical3a	402881	ZDB-GENE-050126-2	mical3a	Human	57553	24694	MICAL3	13	13.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
micall1a	100149741	ZDB-GENE-110119-1	micall1a	Human	85377	29804	MICALL1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
micall2b	556298	ZDB-GENE-030131-5803	micall2b	Human	79778	29672	MICALL2	11	11.47	high	Yes	Yes	Compara, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam, ZFIN
micu3a	559552	ZDB-GENE-070713-1	micu3a	Human	286097	27820	MICU3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mid1ip1b	393805	ZDB-GENE-040426-1720	mid1ip1b	Human	58526	20715	MID1IP1	14	14.37	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sepw2a	378437	ZDB-GENE-030428-1	selenow2a	Human	84299	28230	MIEN1	9	8.82	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam
mier1b	566167	ZDB-GENE-070705-170	mier1b	Human	57708	29657	MIER1	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mier3a	560884	ZDB-GENE-050913-97	mier3a	Human	166968	26678	MIER3	14	14.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mif4gdb	503596	ZDB-GENE-050227-7	mif4gdb	Human	57409	24030	MIF4GD	14	14.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
minpp1a	561891	ZDB-GENE-060929-1194	minpp1a	Human	9562	7102	MINPP1	13	13.26	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mipa	445140	ZDB-GENE-040801-41	mipa	Human	4284	7103	MIP	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mipep	100005953	ZDB-GENE-060503-662	mipep	Human	4285	7104	MIPEP	14	14.3	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mitfb	114833	ZDB-GENE-010919-1	mitfb	Human	4286	7105	MITF	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mknk2b	373121	ZDB-GENE-030829-2	mknk2b	Human	2872	7111	MKNK2	10	10.26	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
mkrn2os.2	100150803	ZDB-GENE-160114-87	mkrn2os.2	Human	100129480	40375	MKRN2OS	11	11.41	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, TreeFam, ZFIN
mllt1a	565484	ZDB-GENE-081105-45	mllt1a	Human	4298	7134	MLLT1	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
mlpha	561905	ZDB-GENE-050208-724	mlpha	Human	79083	29643	MLPH	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mmadhc	402886	ZDB-GENE-040704-50	mmadhc	Human	27249	25221	MMADHC	13	13.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
mmp11a	563753	ZDB-GENE-070817-3	mmp11a	Human	4320	7157	MMP11	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mmp13b	100006896	ZDB-GENE-030131-6152	mmp13b	Human	4322	7159	MMP13	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mmp14b	566945	ZDB-GENE-030901-2	mmp14b	Human	4323	7160	MMP14	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
MMP15	100332426	ZDB-GENE-070817-6	mmp15b	Human	4324	7161	MMP15	14	14.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
mmp20a	100329766	ZDB-GENE-100603-2	mmp20a	Human	9313	7167	MMP20	7	7.28	high	Yes	Yes	eggNOG, Homologene, OrthoDB, OrthoFinder, Phylome, TreeFam, ZFIN
MMP23B	101882601	ZDB-GENE-030131-9548	mmp23ba	Human	8510	7171	MMP23B	12	12.24	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, RoundUp, TreeFam, ZFIN
mmrn2b	566255	ZDB-GENE-080415-2	mmrn2b	Human	79812	19888	MMRN2	12	12.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, ZFIN
mn1b	572077	ZDB-GENE-080917-23	mn1b	Human	4330	7180	MN1	14	14.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
MNT	556663	ZDB-GENE-070820-8	mntb	Human	4335	7188	MNT	12	12.37	high	Yes	Yes	eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mob1ba	393169	ZDB-GENE-040426-919	mob1ba	Human	92597	29801	MOB1B	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mob2b	724012	ZDB-GENE-060616-319	mob2b	Human	81532	24904	MOB2	14	14.3	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mon1bb	325065	ZDB-GENE-030131-3790	mon1bb	Human	22879	25020	MON1B	14	14.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
morc3a	553447	ZDB-GENE-030131-1502	morc3a	Human	23515	23572	MORC3	10	10.21	high	Yes	Yes	Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mov10b.1	556024	ZDB-GENE-030131-9089	mov10b.1	Human	4343	7200	MOV10	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
moxd1	570584	ZDB-GENE-030131-9320	moxd1	Human	26002	21063	MOXD1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mpc2	321611	ZDB-GENE-030131-330	mpc2	Human	25874	24515	MPC2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mpdu1b	415220	ZDB-GENE-040625-135	mpdu1b	Human	9526	7207	MPDU1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mpeg1.2	553612	ZDB-GENE-050522-305	mpeg1.2	Human	219972	29619	MPEG1	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mpp2b	431770	ZDB-GENE-040704-70	mpp2b	Human	4355	7220	MPP2	10	10.32	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam, ZFIN
mpp3b	799884	ZDB-GENE-121214-128	mpp3b	Human	4356	7221	MPP3	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
MPP4	100331226	ZDB-GENE-091021-2	mpp4b	Human	58538	13680	MPP4	11	11.21	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mpp5a	252845	ZDB-GENE-020712-1	mpp5a	Human	64398	18669	MPP5	14	14.4	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mpp6b	394134	ZDB-GENE-040426-775	mpp6b	Human	51678	18167	MPP6	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mpped2a	550430	ZDB-GENE-050417-241	mpped2a	Human	744	1180	MPPED2	9	9.28	high	Yes	Yes	eggNOG, Homologene, OMA, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mras	100317924	ZDB-GENE-050208-495	mras	Human	22808	7227	MRAS	11	11.25	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mrc1a	100286774	ZDB-GENE-090915-4	mrc1a	Human	4360	7228	MRC1	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
rnmtl1a	550390	ZDB-GENE-050417-184	mrm3a	Human	55178	18485	MRM3	13	13.34	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
ms4a17a.17	100002513	ZDB-GENE-070424-27	ms4a17a.17	Human	51338	13371	MS4A4A	8	8.05	high	Yes	Yes	Hieranoid, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam
msi2b	394084	ZDB-GENE-040426-1268	msi2b	Human	124540	18585	MSI2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
msl1a	100000715	ZDB-GENE-030131-8168	msl1a	Human	339287	27905	MSL1	9	9.3	high	Yes	Yes	Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
msl2b	797201	ZDB-GENE-030131-1621	msl2b	Human	55167	25544	MSL2	13	13.49	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam, ZFIN
msna	286739	ZDB-GENE-021211-2	msna	Human	4478	7373	MSN	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
msrb1a	352916	ZDB-GENE-030411-3	msrb1a	Human	51734	14133	MSRB1	10	10.5	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, ZFIN
mst1ra	100002448	ZDB-GENE-071218-2	mst1ra	Human	4486	7381	MST1R	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mstnb	798441	ZDB-GENE-990415-165	mstnb	Human	2660	4223	MSTN	13	13.46	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
mtdha	368910	ZDB-GENE-030616-615	mtdha	Human	92140	29608	MTDH	13	13.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mthfd1b	260441	ZDB-GENE-020905-4	mthfd1b	Human	4522	7432	MTHFD1	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mtmr1b	541517	ZDB-GENE-050327-48	mtmr1b	Human	8776	7449	MTMR1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mtmr3	393838	ZDB-GENE-091204-465	mtmr3	Human	8897	7451	MTMR3	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
mtmr7a	678558	ZDB-GENE-060421-7754	mtmr7a	Human	9108	7454	MTMR7	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mtnr1ba	30669	ZDB-GENE-990415-157	mtnr1ba	Human	4544	7464	MTNR1B	7	7.18	moderate	Yes	No	eggNOG, OrthoDB, OrthoFinder, orthoMCL, Phylome, TreeFam, ZFIN
mtus1a	563853	ZDB-GENE-061103-409	mtus1a	Human	57509	29789	MTUS1	10	10.23	high	Yes	Yes	Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mtx1b	286740	ZDB-GENE-021210-1	mtx1b	Human	4580	7504	MTX1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mul1b	100004181	ZDB-GENE-050208-236	mul1b	Human	79594	25762	MUL1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mvb12ba	767667	ZDB-GENE-060929-372	mvb12ba	Human	89853	23368	MVB12B	9	9.36	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, Panther, Phylome, ZFIN
mxa	360142	ZDB-GENE-030721-5	mxa	Human	4600	7533	MX2	11	11.46	high	Yes	Yes	Compara, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, TreeFam, ZFIN
mxra5a	100151112	ZDB-GENE-090312-22	mxra5a	Human	25878	7539	MXRA5	13	13.19	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
mxra8a	562784	ZDB-GENE-060503-671	mxra8a	Human	54587	7542	MXRA8	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
mybl1	558540	ZDB-GENE-041111-281	mybl1	Human	4603	7547	MYBL1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mybpc2a	751793	ZDB-GENE-060901-1	mybpc2a	Human	4606	7550	MYBPC2	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mybpha	393530	ZDB-GENE-040426-1531	mybpha	Human	4608	7552	MYBPH	11	11.14	high	Yes	Yes	Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
mycb	393141	ZDB-GENE-040426-780	mycb	Human	4609	7553	MYC	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myclb	567762	ZDB-GENE-030131-5561	myclb	Human	4610	7555	MYCL	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myct1a	796556	ZDB-GENE-041001-143	myct1a	Human	80177	23172	MYCT1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myh11a	554168	ZDB-GENE-050531-1	myh11a	Human	4629	7569	MYH11	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
vmhc	30616	ZDB-GENE-991123-5	myh7	Human	4625	7577	MYH7	14	14.37	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myh7ba	100884147	ZDB-GENE-100914-2	myh7ba	Human	57644	15906	MYH7B	10	10.29	high	Yes	Yes	eggNOG, Hieranoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
myh9b	561431	ZDB-GENE-030131-998	myh9b	Human	4627	7579	MYH9	11	11.25	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myl12.2	337084	ZDB-GENE-030131-9028	myl12.2	Human	10627	16701	MYL12A	12	11.84	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp
myl4	574004	ZDB-GENE-050626-112	myl4	Human	4635	7585	MYL4	10	10.26	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
myl9b	406493	ZDB-GENE-040426-2296	myl9b	Human	10398	15754	MYL9	12	12.49	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam, ZFIN
mylipa	335888	ZDB-GENE-030131-7831	mylipa	Human	29116	21155	MYLIP	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mylkb	492576	ZDB-GENE-041111-150	mylkb	Human	4638	7590	MYLK	10	10.28	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, RoundUp, TreeFam, ZFIN
mylk4b	449707	ZDB-GENE-041001-128	mylk4b	Human	340156	27972	MYLK4	10	10.23	high	Yes	Yes	Compara, eggNOG, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
mylpfb	447930	ZDB-GENE-040912-115	mylpfb	Human	29895	29824	MYLPF	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myo10	569779	ZDB-GENE-070912-277	myo10	Human	4651	7593	MYO10	6	6.51	moderate	Yes	No	Homologene, OMA, OrthoFinder, orthoMCL, Panther, ZFIN
myo15ab	570113	ZDB-GENE-090312-149	myo15ab	Human	51168	7594	MYO15A	10	10.22	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
myo18ab	559005	ZDB-GENE-080423-1	myo18ab	Human	399687	31104	MYO18A	10	10.21	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
myo1cb	566459	ZDB-GENE-090429-3	myo1cb	Human	4641	7597	MYO1C	14	14.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myo1ea	555285	ZDB-GENE-030131-5127	myo1ea	Human	4643	7599	MYO1E	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myo1hb	796782	ZDB-GENE-070705-355	myo1hb	Human	283446	13879	MYO1H	9	9.41	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, Panther, TreeFam, ZFIN
MYO5A	562188	ZDB-GENE-041027-2	myo5aa	Human	4644	7602	MYO5A	11	11.34	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
myo6b	445472	ZDB-GENE-030318-3	myo6b	Human	4646	7605	MYO6	12	12.25	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myo7aa	252846	ZDB-GENE-020709-1	myo7aa	Human	4647	7606	MYO7A	13	13.3	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
myo9aa	100006612	ZDB-GENE-080424-5	myo9aa	Human	4649	7608	MYO9A	13	13.33	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
myo9b	560956	ZDB-GENE-030131-938	myo9b	Human	4650	7609	MYO9B	9	9.28	high	Yes	Yes	eggNOG, Hieranoid, Homologene, OrthoDB, orthoMCL, Panther, Phylome, TreeFam, ZFIN
MYOF	559066	ZDB-GENE-111116-2	myofl	Human	26509	3656	MYOF	14	13.8	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
myom1b	100144770	ZDB-GENE-080416-2	myom1b	Human	8736	7613	MYOM1	9	9.31	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam, ZFIN
