ZebrafishGeneID	ZebrafishGeneID.1	ZFINID	ZebrafishSymbol	Species	MouseGeneID	MGIID	MouseSymbol	DIOPTScore	WeightedScore	Rank	BestScore	BestScoreReverse	PredictionDerivedFrom
CEP170B	792564	ZDB-GENE-131127-515	cep170b	Mouse	217882	2145043	Cep170b	7	7.4	moderate	Yes	No	Compara, eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam, ZFIN
cept1b	570720	ZDB-GENE-071004-33	cept1b	Mouse	99712	2139793	Cept1	13	13.39	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cers2b	565295	ZDB-GENE-110408-40	cers2b	Mouse	76893	1924143	Cers2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cers4a	259250	ZDB-GENE-020808-1	cers4a	Mouse	67260	1914510	Cers4	12	12.22	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
cetn2	100006257	ZDB-GENE-091118-94	cetn2	Mouse	26370	1347085	Cetn2	9	9.38	high	Yes	Yes	eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam, ZFIN
cfdp1	567870	ZDB-GENE-030131-5736	cfdp1	Mouse	23837	1344403	Cfdp1	13	13.24	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cfp	556399	ZDB-GENE-030131-9247	cfp	Mouse	18636	97545	Cfp	12	12.29	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
ch25h	494109	ZDB-GENE-041212-81	ch25h	Mouse	12642	1333869	Ch25h	13	13.43	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, ZFIN
chadlb	100330176	ZDB-GENE-121205-5	chadlb	Mouse	214685	3036284	Chadl	12	12.56	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam, ZFIN
chchd3a	407730	ZDB-GENE-030131-5005	chchd3a	Mouse	66075	1913325	Chchd3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chchd6a	449542	ZDB-GENE-040930-2	chchd6a	Mouse	66098	1913348	Chchd6	11	11.32	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, RoundUp, ZFIN
chd4a	558344	ZDB-GENE-041111-187	chd4a	Mouse	107932	1344380	Chd4	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chia.2	406338	ZDB-GENE-040426-2014	chia.2	Mouse	229687	2676649	Chil5	7	6.73	high	Yes	Yes	eggNOG, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome
chl1a	566148	ZDB-GENE-090313-201	chl1a	Mouse	12661	1098266	Chl1	12	11.72	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam
chmp4ba	393164	ZDB-GENE-040426-906	chmp4ba	Mouse	75608	1922858	Chmp4b	12	12.26	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
chmp5b	393351	ZDB-GENE-040426-1374	chmp5b	Mouse	76959	1924209	Chmp5	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chmp6b	445397	ZDB-GENE-040924-2	chmp6b	Mouse	208092	3583942	Chmp6	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chordc1b	393310	ZDB-GENE-040426-1288	chordc1b	Mouse	66917	1914167	Chordc1	13	13.26	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
chpfb	103911184	ZDB-GENE-100504-1	chpfb	Mouse	74241	106576	Chpf	12	12.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chrm2a	352938	ZDB-GENE-030314-1	chrm2a	Mouse	243764	88397	Chrm2	13	12.9	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam
chrm3a	571679	ZDB-GENE-090410-4	chrm3a	Mouse	12671	88398	Chrm3	13	13.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
chrna2a	678575	ZDB-GENE-040108-2	chrna2a	Mouse	110902	87886	Chrna2	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chrnb1	100006941	ZDB-GENE-070821-4	chrnb1	Mouse	11443	87890	Chrnb1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chrnb2b	561906	ZDB-GENE-070821-3	chrnb2	Mouse	11444	87891	Chrnb2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chrnb3b	317643	ZDB-GENE-030102-4	chrnb3b	Mouse	108043	106212	Chrnb3	13	12.77	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam
chst15	565523	ZDB-GENE-131127-327	chst15	Mouse	77590	1924840	Chst15	13	13.36	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
chst2a	561896	ZDB-GENE-060929-40	chst2a	Mouse	54371	1891160	Chst2	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
chtopa	321491	ZDB-GENE-030131-210	chtopa	Mouse	66511	1913761	Chtop	10	10.34	high	Yes	Yes	Compara, Hieranoid, OMA, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cicb	323246	ZDB-GENE-030131-1966	cicb	Mouse	71722	1918972	Cic	11	10.78	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
cirbpa	550495	ZDB-GENE-050417-329	cirbpa	Mouse	12696	893588	Cirbp	10	10.42	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam, ZFIN
twf2a	767678	ZDB-GENE-050907-1	cish	Mouse	12700	103159	Cish	13	13.29	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cited4a	562291	ZDB-GENE-030131-7661	cited4a	Mouse	56222	1861694	Cited4	5	4.8	high	Yes	Yes	Compara, eggNOG, Panther, Phylome, TreeFam
ciz1b	406846	ZDB-GENE-040426-2933	ciz1b	Mouse	68379	1920234	Ciz1	7	7.39	high	Yes	Yes	Compara, eggNOG, OrthoFinder, OrthoInspector, Panther, TreeFam, ZFIN
ckbb	140744	ZDB-GENE-020103-2	ckbb	Mouse	12709	88407	Ckb	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
ckma	30095	ZDB-GENE-980526-109	ckma	Mouse	12715	88413	Ckm	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
ckmt2b	799492	ZDB-GENE-040426-1654	ckmt2b	Mouse	76722	1923972	Ckmt2	11	11.21	high	Yes	Yes	Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
clcn1a	795133	ZDB-GENE-060503-333	clcn1a	Mouse	12723	88417	Clcn1	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
clcn2a	100150892	ZDB-GENE-070705-19	clcn2a	Mouse	12724	105061	Clcn2	11	11.49	high	Yes	Yes	Compara, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam, ZFIN
clcn5b	557584	ZDB-GENE-110407-11	clcn5b	Mouse	12728	99486	Clcn5	13	13.27	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
cldn10a	368619	ZDB-GENE-030616-510	cldn10a	Mouse	58187	1913101	Cldn10	11	11.49	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, ZFIN
cldn11a	436897	ZDB-GENE-040718-369	cldn11a	Mouse	18417	106925	Cldn11	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cldnf	81585	ZDB-GENE-010328-6	cldnf	Mouse	57255	1913102	Cldn13	4	3.87	moderate	Yes	No	eggNOG, Panther, Phylome, TreeFam
cldn15a	573644	ZDB-GENE-040426-1305	cldn15a	Mouse	60363	1913103	Cldn15	12	12.35	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cldnb	81581	ZDB-GENE-010328-2	cldnb	Mouse	12740	1313314	Cldn4	11	10.83	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp
cldn5a	406559	ZDB-GENE-040426-2442	cldn5a	Mouse	12741	1276112	Cldn5	13	13.28	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cldne	81584	ZDB-GENE-010328-5	cldne	Mouse	54419	1859284	Cldn6	7	7.04	high	Yes	Yes	eggNOG, Hieranoid, Homologene, OrthoDB, OrthoFinder, Panther, RoundUp
cldn7b	60635	ZDB-GENE-001103-5	cldn7b	Mouse	53624	1859285	Cldn7	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cldnd1b	554386	ZDB-GENE-040808-4	cldnd1b	Mouse	224250	2447860	Cldnd1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
CLEC3B	572488	ZDB-GENE-110411-71	clec3ba	Mouse	21922	104540	Clec3b	11	11.22	moderate	Yes	No	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
illr1	677756	ZDB-GENE-050311-2	illr1	Mouse	56619	1861232	Clec4e	5	5.01	high	Yes	Yes	Homologene, Inparanoid, orthoMCL, Panther, TreeFam
clic5a	492513	ZDB-GENE-041114-84	clic5a	Mouse	224796	1917912	Clic5	12	12.34	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
clint1a	323870	ZDB-GENE-030131-2590	clint1a	Mouse	216705	2144243	Clint1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
clk2a	558981	ZDB-GENE-030131-298	clk2a	Mouse	12748	1098669	Clk2	13	13.38	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
clk4b	503607	ZDB-GENE-050227-19	clk4b	Mouse	12750	1098551	Clk4	12	12.47	high	Yes	Yes	eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
cln6a	449809	ZDB-GENE-041010-57	cln6a	Mouse	76524	2159324	Cln6	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
clocka	30140	ZDB-GENE-990630-14	clocka	Mouse	12753	99698	Clock	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
clpxb	100332309	ZDB-GENE-130404-1	clpxb	Mouse	270166	1346017	Clpx	11	11.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
clstn2	100125749	ZDB-GENE-070911-2	clstn2	Mouse	64085	1929897	Clstn2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cltca	323579	ZDB-GENE-030131-2299	cltca	Mouse	67300	2388633	Cltc	12	12.29	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cmklr1	557341	ZDB-GENE-060526-126	cmklr1	Mouse	14747	109603	Cmklr1	6	6.34	high	Yes	Yes	Compara, OrthoDB, Phylome, RoundUp, TreeFam, ZFIN
cmtm8b	791163	ZDB-GENE-070112-1312	cmtm8b	Mouse	70031	2447167	Cmtm8	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
cnbpb	335839	ZDB-GENE-030131-7782	cnbpb	Mouse	12785	88431	Cnbp	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnfn	447925	ZDB-GENE-040912-110	cnfn	Mouse	72383	1919633	Cnfn	12	12.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
CNGA1	572249	ZDB-GENE-110408-39	cnga1b	Mouse	12788	88436	Cnga1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnga5	751786	ZDB-GENE-061005-1	cnga2a	Mouse	12789	108040	Cnga2	14	13.8	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
cnksr2a	561623	ZDB-GENE-060228-5	cnksr2a	Mouse	245684	2661175	Cnksr2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnn3b	337142	ZDB-GENE-050522-263	cnn3b	Mouse	71994	1919244	Cnn3	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
cnnm2b	565702	ZDB-GENE-090311-26	cnnm2b	Mouse	94219	2151054	Cnnm2	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
cnot3a	449540	ZDB-GENE-040927-6	cnot3a	Mouse	232791	2385261	Cnot3	13	13.28	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnot4b	394144	ZDB-GENE-040426-1164	cnot4b	Mouse	53621	1859026	Cnot4	13	13.24	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnot6a	324048	ZDB-GENE-030131-2768	cnot6a	Mouse	104625	2144529	Cnot6	14	14.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnrip1b	556881	ZDB-GENE-080722-33	cnrip1b	Mouse	380686	1917505	Cnrip1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cnstb	566273	ZDB-GENE-041001-189	cnstb	Mouse	226744	2445141	Cnst	9	9.32	high	Yes	Yes	Compara, eggNOG, Hieranoid, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
cntn4	571349	ZDB-GENE-060929-776	cntn4	Mouse	269784	1095737	Cntn4	11	10.87	high	Yes	Yes	Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam
cntnap2a	559157	ZDB-GENE-120328-3	cntnap2a	Mouse	66797	1914047	Cntnap2	10	10.29	high	Yes	Yes	eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
coa3a	100141351	ZDB-GENE-060810-187	coa3a	Mouse	52469	1098757	Coa3	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cobll1a	100536063	ZDB-GENE-120215-171	cobll1a	Mouse	319876	2442894	Cobll1	7	7.46	high	Yes	Yes	Compara, eggNOG, OrthoFinder, OrthoInspector, Panther, RoundUp, ZFIN
col11a1a	565402	ZDB-GENE-070209-167	col11a1a	Mouse	12814	88446	Col11a1	14	14.2	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
col12a1a	100149543	ZDB-GENE-090728-1	col12a1a	Mouse	12816	88448	Col12a1	8	8.45	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, Panther, ZFIN
col14a1a	321298	ZDB-GENE-030131-9889	col14a1a	Mouse	12818	1341272	Col14a1	12	12.35	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, TreeFam, ZFIN
col17a1b	568794	ZDB-GENE-030131-7145	col17a1b	Mouse	12821	88450	Col17a1	10	10.45	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
COL18A1	564123	ZDB-GENE-030516-3	col18a1a	Mouse	12822	88451	Col18a1	7	7.3	high	Yes	Yes	Compara, eggNOG, OrthoDB, orthoMCL, Panther, TreeFam, ZFIN
col1a1a	337158	ZDB-GENE-030131-9102	col1a1a	Mouse	12842	88467	Col1a1	9	9.25	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
col27a1a	100004688	ZDB-GENE-100119-1	col27a1a	Mouse	373864	2672118	Col27a1	12	12.34	high	Yes	Yes	eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
COL28A1	555428	ZDB-GENE-070705-84	col28a1a	Mouse	213945	2685312	Col28a1	6	6.32	high	Yes	Yes	eggNOG, Homologene, Inparanoid, Phylome, TreeFam, ZFIN
col2a1a	562496	ZDB-GENE-980526-192	col2a1a	Mouse	12824	88452	Col2a1	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
col4a3bpa	796455	ZDB-GENE-080724-10	cert1a	Mouse	68018	1915268	Col4a3bp	13	13.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
COL5A2	564821	ZDB-GENE-030616-13	col5a2a	Mouse	12832	88458	Col5a2	9	8.71	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam
col5a3a	100330523	ZDB-GENE-030131-968	col5a3a	Mouse	53867	1858212	Col5a3	3	3.51	high	Yes	Yes	Panther, Phylome, ZFIN
col8a1b	562442	ZDB-GENE-060503-140	col8a1b	Mouse	12837	88463	Col8a1	13	13.36	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, TreeFam, ZFIN
col9a1b	406548	ZDB-GENE-040426-2410	col9a1b	Mouse	12839	88465	Col9a1	10	10.21	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Phylome, ZFIN
COLGALT1	565862	ZDB-GENE-070720-6	colgalt1	Mouse	234407	1924348	Colgalt1	13	13.22	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
colq	101886065	ZDB-GENE-110411-119	colq	Mouse	382864	1338761	Colq	13	13.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
comtb	565370	ZDB-GENE-040724-164	comtb	Mouse	12846	88470	Comt	13	13.2	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
adck3	437001	ZDB-GENE-040718-487	coq8aa	Mouse	67426	1914676	Coq8a	13	13.26	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
coro1ca	317741	ZDB-GENE-030114-6	coro1ca	Mouse	23790	1345964	Coro1c	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
coro2a	323538	ZDB-GENE-030131-2258	coro2a	Mouse	107684	1345966	Coro2a	12	11.89	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam
coro2ba	560235	ZDB-GENE-050518-1	coro2ba	Mouse	235431	2444283	Coro2b	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
cox4i1	326975	ZDB-GENE-030131-5175	cox4i1	Mouse	12857	88473	Cox4i1	14	13.8	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
cox5aa	554101	ZDB-GENE-050522-133	cox5aa	Mouse	12858	88474	Cox5a	13	13.24	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
COX5B	100002384	ZDB-GENE-100525-2	cox5b1	Mouse	12859	88475	Cox5b	9	9.21	high	Yes	Yes	Compara, eggNOG, OMA, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
cox6a2	447942	ZDB-GENE-040912-129	cox6a2	Mouse	12862	104649	Cox6a2	11	10.87	high	Yes	Yes	eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
cox7a2a	554103	ZDB-GENE-050522-153	cox7a2a	Mouse	12866	1316715	Cox7a2	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
cpa5	246092	ZDB-GENE-020514-1	cpa5	Mouse	109697	88478	Cpa1	14	13.8	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam
